guest_black,host_race_black,host_gender_M,ten_reviews,multiple_listings,shared_property,log_price,yes
0,0,0,0,0,1,4.5538769,0
0,0,0,1,1,1,4.4886365,1
0,0,1,1,0,0,4.7004805,0
1,0,0,0,0,1,4.3820267,0
1,0,0,1,1,0,4.5849676,1
1,0,0,0,0,1,5.0751739,1
1,0,1,1,0,0,4.4998097,1
0,0,0,1,1,0,4.7004805,1
0,0,1,1,1,1,4.2341065,1
0,0,0,0,1,1,4.3694477,1
0,0,0,1,0,0,4.8675346,1
0,0,0,1,1,1,4.3040652,0
0,0,0,0,0,0,5.2983174,1
0,0,0,1,0,0,5.0751739,1
1,0,0,1,0,1,4.2195077,1
0,0,0,1,0,0,6.2633982,0
0,0,1,1,0,0,4.8283138,0
0,1,1,0,0,0,5.9914646,1
1,0,0,1,0,1,5.0689044,0
0,0,1,1,1,0,4.8598123,0
0,0,0,1,0,1,3.8286414,1
1,0,0,0,0,0,4.934474,0
0,0,0,0,0,0,5.3936276,0
0,0,0,0,0,0,5.4161005,0
0,0,0,0,0,0,5.0039463,1
1,0,1,0,0,1,3.6888795,0
0,0,0,1,0,1,4.0073333,0
1,0,0,1,0,0,5.7960577,0
1,0,0,1,1,1,4.4426513,1
1,0,1,1,0,1,4.1588831,1
0,0,1,1,1,1,4.7184987,0
1,0,1,0,0,0,4.934474,0
0,0,0,0,0,0,6.1092477,0
1,0,0,1,1,1,3.6888795,1
0,0,0,1,0,1,3.8066626,1
1,0,0,1,0,0,4.59512,1
0,0,0,0,0,0,5.7037826,0
1,0,0,1,1,1,3.9120231,0
0,0,1,1,1,0,5.4161005,1
1,0,1,0,0,1,4.3820267,0
1,0,0,1,1,1,3.6635616,1
0,0,0,1,0,1,4.2341065,1
0,0,0,0,0,1,3.9120231,0
0,0,0,0,0,1,4.7874918,1
0,0,0,1,0,1,4.4886365,0
0,0,0,0,0,0,4.0073333,0
1,0,0,1,0,0,5.0106354,1
0,0,0,1,1,0,4.4886365,1
1,0,0,1,0,1,4.3174882,0
0,0,0,0,0,1,5.2417469,0
1,0,1,1,1,1,4.1743875,1
1,0,0,1,1,1,4.3694477,0
1,0,0,0,0,1,3.6109178,0
0,0,0,0,0,1,5.0106354,1
0,1,1,0,0,1,5.1059456,1
0,0,0,1,0,0,4.7791233,0
0,0,0,1,1,1,4.4998097,0
0,0,0,0,0,1,4.5538769,0
0,1,1,1,1,0,5.2983174,1
1,0,1,0,0,1,5.0039463,0
0,0,1,0,0,0,7.5438027,0
0,0,0,1,1,0,4.4426513,1
0,1,1,0,0,1,4.6051702,1
0,0,0,0,0,1,4.4426513,1
1,0,1,0,0,0,4.8283138,0
1,0,0,0,0,0,5.0106354,0
0,0,0,0,1,0,5.2983174,0
1,0,0,0,0,1,4.4998097,0
0,0,0,1,1,1,4.0073333,1
1,1,0,1,0,0,6.0520892,1
1,0,0,0,0,1,5.2983174,0
1,0,0,0,0,1,4.2341065,1
0,0,0,0,0,0,4.8283138,0
0,1,0,0,1,1,4.1743875,1
0,0,0,0,0,1,5.8141303,1
0,0,0,0,0,1,4.3438053,1
0,0,1,0,0,1,5.0106354,0
1,0,0,1,0,0,4.9052749,1
0,0,0,1,0,0,6.2146082,0
1,0,0,0,0,0,,1
1,0,0,0,0,0,5.857933,0
1,0,0,0,1,1,5.7838254,1
1,0,0,0,0,0,5.857933,0
1,0,0,0,0,1,4.6051702,0
1,1,0,0,0,1,3.9120231,1
1,0,0,0,0,1,4.5538769,0
0,0,0,1,1,1,4.4998097,0
0,0,1,1,0,1,4.0943446,0
1,0,0,1,0,1,4.3694477,0
1,0,0,1,0,1,5.1059456,0
1,0,0,1,1,1,4.5538769,1
1,1,0,0,1,1,4.0073333,0
1,1,1,0,0,1,4.0775375,0
1,0,0,1,1,1,4.0073333,1
0,0,0,0,1,0,5.2470241,
1,0,0,0,0,1,5.2983174,1
1,0,0,0,0,0,5.9375362,0
0,0,0,0,0,1,5.0106354,1
1,0,0,1,0,1,4.4426513,0
0,0,0,0,0,0,5.2574954,0
0,0,0,1,0,0,5.1647859,1
0,0,0,1,1,1,4.0943446,1
0,0,0,0,0,1,5.521461,0
0,0,0,1,1,1,4.6051702,1
0,0,0,0,1,0,6.3099184,0
1,0,1,0,0,0,6.212606,1
1,0,0,1,0,1,3.9120231,0
1,0,0,0,1,1,4.4886365,1
0,0,0,0,0,0,5.857933,0
0,0,1,0,0,0,5.2983174,1
1,0,0,0,1,0,6.2897158,1
1,0,0,1,0,0,5.0434251,1
1,0,1,0,0,0,4.8675346,0
0,0,0,0,0,0,5.5909872,0
1,0,1,0,0,1,3.9120231,0
0,0,0,0,0,1,4.2484951,0
1,0,0,1,0,1,4.3174882,0
0,0,0,1,1,0,5.5606818,1
1,1,0,0,1,1,3.9120231,0
1,0,0,1,0,1,4.4886365,1
1,0,1,1,1,0,5.0106354,1
0,0,0,0,0,1,5.1298985,0
0,0,0,1,0,1,3.9120231,1
1,0,0,0,1,1,4.0943446,1
0,0,0,0,0,0,5.6167712,0
0,0,0,0,0,1,4.5538769,0
0,0,1,1,0,0,4.0073333,0
1,0,0,0,0,1,3.6888795,0
1,0,0,0,0,0,4.4998097,1
0,1,0,0,1,0,5.7037826,1
1,0,1,1,1,1,4.0943446,0
0,0,0,1,0,0,4.8598123,1
0,0,0,0,0,0,5.0106354,0
0,0,1,0,0,0,5.480639,0
1,0,1,0,0,1,4.3174882,0
0,0,1,0,1,1,4.5747108,1
1,0,1,1,1,0,3.9512436,1
0,0,0,1,0,1,4.4067192,1
1,0,0,0,1,1,3.9120231,1
0,0,0,1,0,0,6.4769726,0
1,0,1,1,1,0,4.8283138,1
0,0,0,1,0,0,4.9416423,1
0,0,0,1,0,1,4.5538769,0
1,0,0,1,1,1,4.0943446,1
1,0,0,1,0,0,7.3132205,0
0,0,1,1,0,0,4.934474,0
0,0,1,0,0,1,4.1743875,0
0,0,0,0,1,1,4.0775375,0
0,0,0,0,0,0,5.7365723,1
0,0,1,1,0,0,5.1298985,1
1,0,0,1,0,1,4.4426513,1
0,0,0,0,1,1,4.1743875,0
0,0,0,1,1,0,5.7037826,0
1,1,0,1,1,1,3.6888795,0
0,0,0,0,0,1,4.0604429,1
1,0,1,1,1,1,5.4638319,1
1,0,0,1,0,1,4.3174882,0
1,0,0,1,1,0,4.8283138,1
0,0,0,1,0,0,5.0434251,0
0,1,0,0,0,1,3.9120231,1
0,0,0,0,1,1,5.2882671,
0,0,1,0,1,1,4.1743875,0
1,0,0,0,0,1,5.2983174,0
1,0,0,1,0,0,4.8598123,0
1,0,0,1,0,1,3.7841897,0
1,0,0,1,0,1,4.4998097,1
0,0,0,1,1,0,5.3936276,0
1,0,0,0,0,0,5.0106354,0
0,0,0,0,0,1,3.8066626,1
0,0,0,1,0,1,4.2195077,1
1,0,0,0,0,1,5.2933049,0
0,0,1,1,0,0,5.1984968,1
0,0,0,0,1,0,6.2633982,1
0,1,0,1,0,0,,0
1,0,1,0,1,1,4.0943446,0
0,0,0,0,0,0,4.7874918,1
1,0,0,0,0,1,4.1743875,0
0,0,0,0,0,0,5.521461,1
0,0,0,1,0,0,4.7791233,1
1,0,1,0,0,1,3.6888795,
1,0,1,1,0,1,3.9120231,0
0,0,1,0,1,1,5.0751739,0
0,0,0,1,1,0,5.521461,
1,0,0,1,0,0,4.7791233,1
0,0,0,1,0,0,5.1647859,0
0,0,1,1,0,1,4.5432949,0
1,0,0,0,1,1,5.0751739,0
1,0,0,0,1,1,4.2341065,0
1,0,0,1,0,0,5.4764633,1
0,0,0,0,0,1,4.3820267,1
1,0,0,1,0,0,4.4426513,1
0,0,0,1,1,1,4.2484951,1
1,0,0,0,1,1,4.4998097,0
1,1,0,0,1,1,3.8918202,0
1,0,0,1,1,0,5.0106354,0
0,0,0,1,1,0,5.7004437,1
0,0,0,1,1,0,4.8598123,1
1,0,1,1,1,1,4.59512,1
0,0,0,1,0,0,4.7874918,0
0,1,1,1,1,0,4.59512,1
1,0,1,0,0,0,5.0106354,0
0,0,0,1,0,1,4.1743875,1
1,0,0,1,0,1,4.2341065,0
0,0,0,1,1,0,5.2933049,1
1,0,0,1,0,1,4.2484951,1
1,0,0,0,1,1,4.9052749,1
1,0,0,1,0,0,5.1357985,1
1,0,0,1,0,0,4.8283138,1
1,0,0,1,0,0,5.2983174,1
1,0,0,0,1,1,4.8598123,1
0,0,0,1,0,0,5.1239638,1
1,0,0,0,0,1,5.3278761,0
0,0,0,0,0,0,5.2983174,0
1,0,1,1,1,0,3.2188759,1
1,0,0,0,1,1,4.2341065,0
0,0,1,0,0,0,7.3132205,1
1,0,1,1,0,1,4.3694477,0
1,0,0,1,1,1,3.8066626,0
1,0,1,1,0,0,5.7037826,0
0,0,0,0,0,1,3.9120231,1
0,0,0,0,0,0,5.2983174,0
0,0,1,1,0,1,4.59512,0
0,0,0,0,0,0,4.7004805,0
1,0,0,0,0,1,3.8066626,0
0,0,1,0,0,0,4.6913481,1
0,1,0,1,0,0,4.7004805,1
1,0,0,1,1,0,6.2146082,0
1,0,1,1,0,1,4.1743875,0
0,0,1,1,0,0,4.59512,1
1,0,1,1,1,0,5.1357985,1
0,0,0,1,0,1,4.3820267,1
1,0,0,1,0,0,4.59512,1
0,0,1,0,0,1,3.7612002,1
1,0,1,1,0,0,5.7203116,0
1,0,0,0,0,0,5.7037826,0
0,0,0,0,0,0,5.7838254,1
0,0,0,0,0,1,4.7004805,0
1,0,0,0,1,0,6.9565454,0
1,0,0,1,0,0,5.6167712,1
0,0,1,1,1,0,5.0039463,1
1,0,0,0,1,0,5.1357985,1
0,0,1,1,0,0,5.220356,1
1,0,1,1,0,1,4.0073333,1
1,0,0,0,0,1,4.5849676,1
0,0,0,0,0,1,5.0106354,0
1,0,0,1,1,0,5.5174527,0
0,0,0,1,0,1,4.59512,1
0,0,0,0,0,1,4.5538769,0
0,1,1,0,0,0,4.6051702,1
1,0,0,1,0,0,4.7004805,1
1,0,1,1,0,0,4.7095304,0
0,0,1,0,0,1,4.3174882,0
1,1,0,1,1,1,4.0430512,1
0,0,1,0,1,0,5.2933049,0
0,0,1,0,1,0,5.1357985,0
1,0,1,0,1,0,5.2933049,0
0,0,1,1,0,0,4.89784,0
0,0,1,1,0,1,4.6051702,1
0,0,1,1,1,1,4.0604429,0
1,0,0,1,0,0,4.6913481,0
1,0,0,0,0,0,5.529429,0
0,0,0,1,0,0,5.1704841,1
0,0,1,0,0,1,4.2341065,0
0,0,1,1,0,1,3.8066626,0
0,0,1,0,1,0,5.6698809,0
0,0,1,1,1,0,4.9272537,
1,0,0,0,0,1,5.1298985,0
1,0,0,1,0,0,5.1059456,0
0,0,0,0,0,0,4.5432949,0
0,0,1,0,0,0,6.3885612,
1,0,0,1,1,1,4.0943446,0
1,0,0,0,0,1,5.0106354,0
1,0,0,0,1,1,5.2417469,0
1,0,0,0,0,0,5.857933,0
0,0,0,1,0,1,4.0943446,0
1,0,0,0,0,0,4.6051702,0
0,0,1,1,1,0,4.9767337,0
1,0,1,0,0,0,5.857933,0
0,0,0,0,1,1,5.0106354,1
1,0,0,1,0,1,3.8066626,1
0,0,1,1,0,0,5.9242558,1
0,0,1,0,0,0,4.7874918,0
0,0,0,0,0,0,4.7004805,0
1,0,0,0,0,1,3.871201,0
0,0,0,1,1,1,4.3174882,0
1,0,0,0,0,0,4.7874918,1
0,0,0,1,0,0,4.3174882,0
0,0,0,1,1,0,4.7449322,
0,0,0,1,1,0,5.3936276,0
0,0,0,0,1,1,4.1743875,1
1,0,1,0,0,0,5.4161005,0
0,0,0,0,0,0,5.2933049,1
0,0,0,1,1,1,4.3438053,
0,0,0,0,0,1,4.7874918,0
0,0,1,0,0,1,4.0073333,0
1,0,0,1,1,0,5.2729998,0
1,0,1,1,1,1,4.59512,0
1,0,1,1,0,0,5.6167712,0
1,0,1,1,0,1,4.0073333,0
1,0,0,1,1,1,4.0943446,0
0,0,0,1,1,1,4.6347289,1
1,0,1,1,0,0,5.0106354,1
1,0,0,0,0,0,4.8441873,
1,0,0,1,1,0,5.5012584,1
0,0,0,0,0,1,4.6051702,0
1,0,1,0,0,1,4.8283138,0
1,0,0,0,0,1,6.212606,0
0,1,0,1,0,1,4.4998097,1
0,0,0,1,0,0,6.2045579,0
1,0,1,1,0,1,4.6051702,0
1,0,0,1,0,1,4.2484951,1
1,0,0,1,0,1,3.8918202,1
1,0,0,0,0,0,5.2983174,0
1,0,0,0,0,0,5.0106354,0
0,0,0,1,1,0,5.8435445,1
1,0,1,1,1,0,4.7449322,0
1,0,0,0,0,0,6.5510802,0
1,0,0,0,0,0,5.2983174,0
1,0,0,0,0,0,5.0751739,0
1,0,1,0,0,0,5.0039463,0
1,0,1,0,0,0,5.9661469,0
1,0,0,1,1,0,4.7449322,1
1,1,1,0,0,0,4.2484951,0
0,0,0,0,0,0,4.6051702,1
0,0,0,1,1,0,5.9914646,1
0,0,0,1,0,1,4.5849676,1
0,0,0,0,1,1,5.4161005,0
0,0,1,1,0,1,3.7376697,1
1,1,0,0,0,1,3.8066626,1
0,0,0,1,0,0,4.5538769,0
1,1,1,0,0,1,6.7153835,0
1,0,0,1,0,0,4.1743875,1
1,0,0,1,0,1,3.6635616,1
0,0,1,1,1,1,3.8066626,1
1,0,1,1,1,1,4.3174882,0
1,0,1,1,1,1,4.5849676,0
1,0,1,0,0,1,4.3174882,0
1,0,0,0,0,1,5.4161005,1
0,0,0,0,0,0,4.7874918,1
1,0,0,0,0,0,5.1647859,0
1,0,0,1,1,1,4.7449322,0
0,0,1,1,0,0,4.9416423,0
0,0,0,1,1,1,3.8918202,0
1,1,1,0,0,1,3.9120231,0
0,0,0,0,0,1,4.3174882,0
1,0,0,0,0,0,5.1929569,1
1,0,0,0,0,1,4.9416423,0
1,0,1,1,0,1,4.0604429,0
1,0,1,0,0,0,4.8283138,0
0,0,0,1,0,1,4.1743875,1
0,0,0,1,1,0,4.7004805,1
1,0,0,1,1,0,5.2933049,1
1,0,0,1,1,1,4.3820267,0
1,0,0,0,0,0,5.9889612,0
0,0,0,0,1,1,5.7037826,1
0,0,1,1,0,0,4.0073333,1
1,0,1,0,0,0,5.187386,1
0,0,0,1,1,1,4.0943446,1
0,0,0,0,0,1,4.3174882,0
0,0,0,0,0,0,4.59512,1
0,0,0,1,1,0,5.6347895,0
1,0,0,0,0,1,3.8066626,0
1,0,0,1,1,0,4.9052749,1
1,0,0,1,0,1,4.0775375,0
1,0,0,0,0,0,6.5510802,0
1,1,0,1,0,0,4.7449322,1
0,0,0,1,1,1,4.2484951,1
0,0,0,1,1,0,4.7874918,1
0,0,1,1,1,0,5.5174527,1
1,0,0,1,1,0,5.0689044,1
1,0,0,1,0,0,4.7004805,0
0,1,0,0,0,1,4.5108595,0
1,0,0,1,0,1,4.5538769,1
0,0,0,1,0,1,4.4886365,1
0,0,0,1,0,1,4.4998097,1
0,0,0,0,0,1,4.8283138,0
0,0,1,1,1,1,4.3694477,1
1,0,1,0,0,0,3.9120231,0
1,0,0,0,0,0,4.9416423,1
0,0,0,1,1,1,4.6051702,0
0,0,1,0,0,0,4.8441873,1
1,0,1,1,0,0,4.9416423,1
0,0,1,1,1,0,,1
0,0,1,1,1,0,,0
0,0,0,1,1,1,4.4998097,1
0,0,0,0,0,0,5.7037826,0
1,0,0,0,0,1,5.0106354,0
0,0,1,1,0,1,3.8501475,0
0,0,0,0,1,1,4.7004805,1
0,0,0,1,0,0,5.7004437,1
0,0,1,1,0,0,5.3471074,0
0,0,0,1,1,0,5.2729998,0
0,0,0,1,1,0,4.6051702,1
1,0,0,1,0,1,4.3174882,0
1,1,0,0,0,1,5.521461,1
1,0,1,1,0,0,5.7037826,1
1,1,1,0,0,0,4.7449322,1
1,0,1,1,1,1,3.9702919,
1,0,0,0,0,0,4.934474,1
0,0,0,1,1,0,5.1647859,1
1,0,1,0,0,0,5.0106354,0
1,0,0,1,1,1,4.2195077,1
0,0,0,1,0,0,4.2341065,1
0,0,1,0,1,1,4.3820267,0
1,0,0,1,0,1,4.5747108,0
1,0,0,1,0,0,4.6051702,1
1,0,0,1,1,0,4.7449322,0
1,0,0,1,0,0,5.2983174,0
0,0,0,0,0,1,5.1119876,0
1,0,0,1,1,0,4.9416423,0
1,0,0,1,0,1,4.4426513,1
1,0,1,1,0,1,4.6051702,1
1,0,0,0,0,1,3.6635616,1
0,0,0,0,1,0,4.2484951,1
1,0,0,1,1,0,4.8283138,0
0,0,0,1,0,1,4.2484951,1
0,0,0,1,1,1,3.6888795,1
0,0,1,0,0,1,5.521461,0
0,0,0,1,1,0,5.521461,1
1,0,0,0,0,1,3.6888795,1
1,0,0,0,0,0,4.7874918,0
0,0,0,0,0,0,5.521461,0
0,0,1,1,1,0,5.1647859,1
1,1,1,0,0,1,4.7874918,0
1,0,0,0,0,1,4.5849676,1
0,0,0,0,0,1,3.9120231,1
1,0,1,0,0,0,4.9767337,0
1,0,1,0,1,0,5.5606818,0
0,0,0,0,0,1,4.0253515,1
0,0,1,0,0,0,5.0106354,0
0,0,0,0,0,0,4.3174882,1
1,0,1,1,0,0,4.4426513,0
0,0,1,1,0,0,5.2933049,1
1,0,0,1,1,1,3.9120231,0
1,0,1,0,0,1,4.3174882,0
0,0,0,1,0,0,4.6913481,0
0,0,0,1,0,1,3.9120231,1
0,0,0,0,0,0,4.9836068,0
1,0,0,1,1,1,4.0775375,0
1,0,0,1,0,0,4.7874918,
0,0,0,0,0,1,5.2933049,0
0,0,0,1,1,0,5.7037826,1
1,0,1,1,0,0,4.7004805,0
1,0,0,1,0,1,4.7874918,1
0,0,1,1,1,0,6.5722823,1
0,0,1,0,0,1,3.7376697,0
1,0,0,1,0,1,4.5747108,0
1,0,1,1,0,1,4.0073333,1
1,0,1,0,0,1,4.7874918,1
0,0,0,1,1,1,4.3040652,0
1,0,1,0,0,1,3.6888795,0
0,0,1,1,0,0,5.5947113,1
1,0,0,1,1,1,3.6635616,1
0,0,0,1,0,1,4.7004805,1
1,0,0,1,0,0,4.8283138,1
0,0,0,0,0,0,5.0434251,0
0,0,0,1,0,0,5.0106354,1
1,1,1,0,1,1,4.4998097,1
1,0,1,1,1,1,4.2484951,1
1,0,0,1,0,0,4.7874918,1
1,0,1,1,1,1,3.9512436,0
1,0,0,1,1,0,4.882802,1
1,0,1,0,0,0,4.6051702,0
1,0,1,1,0,1,4.4886365,1
1,0,0,0,0,1,4.0073333,1
0,0,0,0,0,1,3.9120231,0
0,0,1,0,0,1,4.0073333,1
1,0,0,1,1,0,5.0106354,0
0,0,1,0,1,1,3.9120231,1
1,0,1,1,1,0,4.6539602,0
1,0,0,1,0,0,4.8598123,0
0,0,1,0,1,1,4.4188404,1
0,0,0,1,0,1,4.4426513,1
1,0,0,0,0,1,4.4426513,1
1,0,1,0,0,1,5.2983174,0
0,0,0,0,0,1,3.6635616,0
1,0,0,0,0,1,4.1743875,1
0,0,0,1,1,1,4.0604429,0
0,0,0,1,1,0,5.857933,1
0,0,0,1,0,0,5.8522024,0
0,0,0,0,0,0,5.0751739,0
1,0,0,1,0,0,5.5012584,0
0,0,1,1,0,0,5.2626901,1
0,0,1,1,0,0,5.2729998,0
0,1,0,0,0,1,4.3820267,0
1,0,1,1,0,0,5.2417469,0
0,0,0,1,0,0,5.0689044,0
0,0,1,0,0,1,5.1179938,0
1,0,1,1,1,1,4.4426513,0
0,0,0,0,0,1,4.6051702,1
1,0,0,0,0,0,5.0106354,0
0,0,0,0,0,1,5.1647859,0
0,1,0,0,0,1,5.5412636,0
1,0,0,1,1,1,4.1743875,0
0,0,0,0,0,0,,0
1,1,0,0,0,1,4.3174882,0
0,0,0,1,1,1,4.4426513,1
1,0,0,1,0,1,4.3438053,0
1,1,1,1,0,0,5.1929569,1
0,0,1,0,0,1,4.4886365,0
0,0,1,1,1,0,4.7449322,1
0,0,1,1,1,1,4.3174882,0
1,0,0,0,0,0,4.6249728,1
1,0,1,1,1,1,4.0943446,0
0,0,0,0,0,1,4.6051702,0
0,0,0,1,1,0,4.9126549,1
0,0,0,0,0,1,4.4998097,0
1,0,1,0,0,1,4.3174882,0
1,0,0,0,0,0,4.8675346,0
1,0,0,0,0,0,5.2983174,0
0,0,0,1,1,1,4.4998097,0
1,0,0,0,0,0,5.2729998,1
0,1,0,1,0,0,6.652863,1
0,0,0,0,0,0,5.4026775,0
1,0,0,0,0,1,4.6051702,0
0,0,0,0,0,1,4.0943446,1
1,0,0,0,0,1,4.3174882,0
0,0,0,0,0,0,5.2149358,0
1,0,0,0,0,0,4.5538769,0
0,0,1,0,0,0,6.2146082,1
1,0,0,1,1,1,4.2484951,0
1,0,0,1,1,1,5.0106354,1
0,0,0,1,0,1,4.59512,1
1,0,0,0,0,1,4.4067192,1
1,0,0,0,0,1,4.2626801,0
0,0,0,0,1,0,5.2470241,1
0,0,0,1,0,0,4.5538769,1
1,0,0,0,0,0,,
1,0,1,1,0,1,3.6888795,1
1,0,0,0,0,1,4.5538769,1
0,0,1,0,0,0,4.59512,1
1,0,1,1,0,1,4.5538769,1
1,0,0,1,0,1,4.0943446,0
0,0,0,0,0,0,5.3936276,1
1,0,0,0,0,1,4.0943446,1
0,0,1,0,0,1,3.9120231,0
1,0,1,1,0,0,4.7004805,
1,0,1,1,0,1,4.1743875,0
0,0,0,1,0,0,4.7004805,0
0,0,1,1,0,0,4.8675346,1
0,0,0,1,1,1,4.4188404,1
1,1,1,1,0,0,4.9052749,1
0,1,1,0,0,1,7.1701198,0
0,0,0,1,1,0,4.4998097,1
0,0,0,1,0,0,6.5279579,1
0,0,0,1,0,1,4.0775375,0
1,0,1,0,0,1,4.1743875,1
1,0,0,1,0,0,4.8598123,
1,0,1,0,0,0,5.480639,1
0,0,0,1,0,1,4.0073333,1
0,0,0,1,1,0,6.856462,0
1,0,0,1,0,0,5.2983174,1
0,0,0,0,0,0,4.8283138,0
1,0,0,1,1,0,,0
0,0,0,1,0,0,4.59512,1
0,0,0,0,1,1,4.3174882,0
0,0,0,1,0,0,4.4998097,1
0,0,0,0,0,1,4.5538769,1
0,0,0,1,0,1,4.0775375,0
1,0,0,1,1,1,4.4886365,0
1,0,1,0,0,0,6.3969297,0
0,0,0,0,0,0,5.2729998,0
0,0,1,0,0,0,5.5174527,1
0,0,1,0,0,1,4.0943446,1
0,0,0,1,0,1,3.6109178,1
0,0,1,1,0,1,4.3174882,1
1,0,0,1,0,1,3.8918202,0
0,1,0,0,0,1,3.8066626,1
1,0,1,0,0,1,4.356709,1
0,0,0,0,0,0,4.7874918,0
1,0,0,1,0,0,4.6539602,1
0,0,0,1,1,0,4.3694477,1
1,0,0,1,0,1,4.3174882,1
0,0,0,1,1,0,4.8283138,1
1,0,0,0,0,0,4.4886365,0
1,0,0,0,0,0,4.7004805,0
1,0,1,0,1,0,5.2983174,0
0,0,0,0,1,0,5.2729998,1
1,0,0,0,0,0,4.7874918,0
0,0,0,1,0,0,5.4161005,0
0,0,0,1,0,0,5.1929569,1
0,0,0,1,1,1,4.1743875,1
0,0,0,0,0,1,4.6051702,0
1,0,0,1,0,0,5.7838254,1
1,0,0,1,0,1,4.7004805,1
0,0,0,0,0,1,4.2626801,0
0,0,1,0,0,1,3.9120231,1
1,0,1,1,1,1,3.4011974,0
0,0,1,0,0,0,5.0106354,1
0,1,0,1,1,1,4.3174882,1
0,0,0,0,0,0,5.7037826,1
1,0,0,0,0,0,4.8283138,0
0,0,0,1,1,0,4.59512,1
0,0,1,1,1,1,4.4998097,1
1,0,0,1,0,0,5.5947113,1
1,0,1,0,0,0,5.220356,0
1,0,0,1,0,1,4.0775375,0
0,0,0,1,0,0,4.8675346,0
0,0,1,0,0,1,4.1743875,0
0,0,1,1,1,1,4.3694477,1
1,0,0,0,1,0,5.220356,0
1,0,0,1,0,0,5.2470241,0
0,0,0,1,1,1,4.0775375,1
0,0,0,0,0,0,5.0106354,0
1,0,0,0,0,1,4.3174882,0
0,0,1,0,0,0,5.0106354,0
1,0,0,0,0,1,4.3174882,0
0,0,1,1,0,0,5.0434251,0
1,0,0,0,0,0,4.6539602,0
0,0,1,0,0,0,5.0689044,1
0,0,0,0,1,1,4.4998097,0
1,0,0,1,0,1,4.2341065,1
0,0,0,1,0,0,5.0434251,0
1,0,0,1,1,1,4.2341065,0
0,0,1,1,1,1,4.2484951,0
0,0,1,0,0,0,5.0106354,0
1,0,0,0,1,0,5.1647859,1
0,0,0,1,0,0,4.7874918,1
0,0,1,1,0,0,5.220356,0
1,0,0,0,0,0,6.0378709,0
0,0,0,0,0,0,5.6167712,0
0,0,1,1,0,1,4.0775375,1
1,0,0,0,0,0,7.4085307,0
0,0,1,1,1,0,5.0434251,0
1,0,0,0,0,1,5.1929569,1
1,0,0,0,1,1,3.4011974,0
1,0,0,0,0,0,4.8675346,0
1,0,0,1,0,0,5.855072,0
0,0,1,1,1,1,4.2341065,1
1,0,0,0,0,0,5.2983174,0
1,0,0,1,1,1,4.3694477,0
0,0,1,0,0,0,5.6524892,
1,0,0,1,0,1,4.0430512,1
0,0,0,1,0,0,4.7449322,0
1,0,1,1,0,1,4.6051702,0
0,0,0,1,0,1,4.4426513,1
0,0,0,1,1,1,4.2341065,1
0,0,0,1,1,0,4.7449322,0
1,0,1,1,0,0,4.8520303,1
0,0,0,1,0,1,4.7449322,0
1,0,1,1,0,0,5.1929569,1
0,0,0,0,0,0,5.2983174,0
1,0,0,0,0,0,5.2040067,1
0,0,0,1,1,1,3.871201,1
0,0,0,1,0,1,4.5538769,0
0,0,1,0,1,1,3.8918202,0
0,0,0,0,0,1,4.3174882,1
0,0,0,0,0,0,4.7874918,0
1,0,0,0,1,1,3.6109178,0
0,1,0,0,0,1,4.59512,1
1,0,1,0,0,0,5.0689044,1
1,0,0,1,0,1,4.3174882,0
0,0,0,1,0,0,4.9052749,1
1,0,0,1,0,1,4.5538769,1
0,0,0,0,0,0,5.0106354,0
1,0,1,1,1,0,4.5538769,1
1,0,1,1,0,1,3.7376697,0
1,1,0,0,0,1,4.4426513,1
1,0,0,0,0,0,4.7874918,1
1,0,0,0,0,0,5.521461,0
1,0,0,1,0,1,4.0073333,0
1,0,0,1,0,1,4.4998097,1
0,0,0,1,1,0,5.1929569,1
0,0,0,0,0,0,5.3936276,1
0,0,0,0,1,1,3.6635616,0
0,0,1,1,0,0,5.1059456,1
1,0,1,1,0,1,4.5849676,0
0,0,0,1,1,0,5.7838254,0
0,0,0,1,1,0,5.6524892,1
0,0,0,1,0,0,5.4161005,0
0,0,0,0,0,0,6.7742238,1
0,0,0,0,0,1,4.1743875,0
0,0,0,0,0,1,4.3174882,1
0,0,0,0,0,1,3.9120231,1
1,0,0,1,0,0,4.6051702,0
0,0,1,0,0,1,5.3706379,0
1,0,0,1,0,0,4.59512,1
1,0,0,0,1,0,5.2470241,1
0,0,0,0,0,1,4.7004805,0
1,0,0,0,0,1,4.3820267,0
1,1,0,0,0,1,3.871201,1
1,0,0,1,0,0,4.7874918,0
1,0,1,1,0,1,4.2484951,1
1,0,0,1,0,1,4.7874918,1
0,0,0,0,0,1,5.2470241,1
0,0,1,0,0,0,5.0106354,0
0,0,0,0,1,1,4.3174882,0
1,0,0,1,0,0,4.7874918,0
1,0,0,0,0,0,5.857933,0
1,0,0,0,0,0,5.0106354,0
1,0,1,0,0,0,5.1357985,1
1,0,0,0,0,0,5.2832036,1
1,0,1,1,1,0,4.8598123,
1,0,1,0,0,1,4.0943446,0
1,0,0,0,0,1,4.1743875,0
0,0,0,1,1,0,5.6524892,0
1,0,0,0,0,0,4.9416423,0
1,0,1,0,0,1,4.6051702,1
0,0,0,1,1,1,4.5432949,1
1,0,1,0,0,1,4.0604429,1
1,0,1,1,0,0,5.4595857,1
0,0,0,0,0,1,4.3174882,0
1,0,0,1,0,0,4.6539602,1
